traced_nodes,nl,trial,timestamp,strategy,numLocales,tracePath,totalTime,throughput,source_run
8,7,5,2026-07-14T07-08-20.901528,locgroup_dist_block,7,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-8-node-single-HPL-run/traces.otf2,49.29756,8530548,run_20260714_043638_save
8,8,1,2026-07-14T07-17-30.464317,locgroup_dist_block,8,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-8-node-single-HPL-run/traces.otf2,47.590119,8836608,run_20260714_043638_save
8,8,2,2026-07-14T07-18-59.074957,locgroup_dist_block,8,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-8-node-single-HPL-run/traces.otf2,47.17129,8915067,run_20260714_043638_save
8,8,3,2026-07-14T07-20-30.885088,locgroup_dist_block,8,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-8-node-single-HPL-run/traces.otf2,49.495857,8496372,run_20260714_043638_save
8,8,4,2026-07-14T07-22-00.038448,locgroup_dist_block,8,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-8-node-single-HPL-run/traces.otf2,48.21994,8721189,run_20260714_043638_save
8,8,5,2026-07-14T07-23-27.854791,locgroup_dist_block,8,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-8-node-single-HPL-run/traces.otf2,47.5441,8845161,run_20260714_043638_save
8,13,1,2026-07-14T07-32-15.297332,locgroup_dist_block,13,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-8-node-single-HPL-run/traces.otf2,42.022131,10007470,run_20260714_043638_save
8,13,2,2026-07-14T07-33-37.297444,locgroup_dist_block,13,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-8-node-single-HPL-run/traces.otf2,40.143444,10475813,run_20260714_043638_save
8,13,3,2026-07-14T07-35-01.761116,locgroup_dist_block,13,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-8-node-single-HPL-run/traces.otf2,42.367277,9925944,run_20260714_043638_save
8,13,4,2026-07-14T07-36-25.953068,locgroup_dist_block,13,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-8-node-single-HPL-run/traces.otf2,42.878104,9807692,run_20260714_043638_save
8,13,5,2026-07-14T07-37-49.047903,locgroup_dist_block,13,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-8-node-single-HPL-run/traces.otf2,41.356169,10168621,run_20260714_043638_save
8,16,1,2026-07-14T07-46-10.056514,locgroup_dist_block,16,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-8-node-single-HPL-run/traces.otf2,40.681932,10337150,run_20260714_043638_save
8,16,2,2026-07-14T07-47-31.940247,locgroup_dist_block,16,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-8-node-single-HPL-run/traces.otf2,39.433037,10664541,run_20260714_043638_save
8,16,3,2026-07-14T07-48-57.645905,locgroup_dist_block,16,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-8-node-single-HPL-run/traces.otf2,41.590058,10111436,run_20260714_043638_save
8,16,4,2026-07-14T07-50-20.197529,locgroup_dist_block,16,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-8-node-single-HPL-run/traces.otf2,40.73341,10324086,run_20260714_043638_save
8,16,5,2026-07-14T07-51-42.486179,locgroup_dist_block,16,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-8-node-single-HPL-run/traces.otf2,40.635459,10348972,run_20260714_043638_save
8,23,1,2026-07-14T08-00-28.472584,locgroup_dist_block,23,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-8-node-single-HPL-run/traces.otf2,40.721816,10327025,run_20260714_043638_save
8,23,2,2026-07-14T08-01-51.870035,locgroup_dist_block,23,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-8-node-single-HPL-run/traces.otf2,39.764769,10575573,run_20260714_043638_save
8,23,3,2026-07-14T08-03-14.312875,locgroup_dist_block,23,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-8-node-single-HPL-run/traces.otf2,38.893663,10812435,run_20260714_043638_save
8,23,4,2026-07-14T08-04-37.219087,locgroup_dist_block,23,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-8-node-single-HPL-run/traces.otf2,39.778366,10571958,run_20260714_043638_save
8,23,5,2026-07-14T08-06-00.005889,locgroup_dist_block,23,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-8-node-single-HPL-run/traces.otf2,39.243547,10716035,run_20260714_043638_save
8,32,1,2026-07-14T08-14-29.304829,locgroup_dist_block,32,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-8-node-single-HPL-run/traces.otf2,38.569637,10903271,run_20260714_043638_save
8,32,2,2026-07-14T08-15-51.669581,locgroup_dist_block,32,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-8-node-single-HPL-run/traces.otf2,38.026086,11059125,run_20260714_043638_save
8,32,3,2026-07-14T08-17-13.320601,locgroup_dist_block,32,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-8-node-single-HPL-run/traces.otf2,37.995937,11067900,run_20260714_043638_save
8,32,4,2026-07-14T08-18-36.840005,locgroup_dist_block,32,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-8-node-single-HPL-run/traces.otf2,39.020863,10777189,run_20260714_043638_save
8,32,5,2026-07-14T08-20-00.162188,locgroup_dist_block,32,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-8-node-single-HPL-run/traces.otf2,39.17303,10735325,run_20260714_043638_save
16,1,1,2026-07-17T20-40-09.994413,locgroup_dist_block,1,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-16-node-single-HPL-run/traces.otf2,112.469505,7546989,run_20260717_203803_save
16,1,2,2026-07-17T20-41-58.378821,locgroup_dist_block,1,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-16-node-single-HPL-run/traces.otf2,103.356181,8212437,run_20260717_203803_save
16,1,3,2026-07-17T20-43-52.327375,locgroup_dist_block,1,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-16-node-single-HPL-run/traces.otf2,108.801202,7801440,run_20260717_203803_save
16,1,4,2026-07-17T20-45-42.726879,locgroup_dist_block,1,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-16-node-single-HPL-run/traces.otf2,105.312564,8059875,run_20260717_203803_save
16,1,5,2026-07-17T20-47-35.118082,locgroup_dist_block,1,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-16-node-single-HPL-run/traces.otf2,107.285573,7911652,run_20260717_203803_save
16,2,1,2026-07-17T20-50-06.084493,locgroup_dist_block,2,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-16-node-single-HPL-run/traces.otf2,118.060566,7189582,run_20260717_203803_save
